date,state,new_deaths_pneumonia_2019,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2019,new_deaths_respiratory_failure_2020,new_deaths_covid19,epidemiological_week_2019,epidemiological_week_2020,deaths_covid19,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,deaths_pneumonia_2019,deaths_pneumonia_2020
2020-04-11,PI,5,1,10,0,0,15,15,3,849,499,598,407
2020-04-11,PR,19,22,22,16,3,15,15,31,1957,1869,2735,2902
2020-04-11,RJ,67,55,35,34,37,15,15,321,3643,3852,5731,6061
2020-04-11,RN,15,4,4,1,2,15,15,11,473,450,832,753
2020-04-11,RO,3,3,7,2,1,15,15,3,243,240,271,306
2020-04-11,RR,1,1,0,0,0,15,15,1,43,56,84,102
2020-04-11,RS,36,26,30,25,1,15,15,20,2887,2851,3373,3378
2020-04-11,SC,17,8,13,9,3,15,15,20,1400,1208,1684,1611
2020-04-11,SE,1,2,4,3,0,15,15,2,411,392,436,470
2020-04-11,SP,165,92,137,87,38,15,15,1105,12047,12226,18142,17887
2020-04-11,TO,1,0,1,0,0,15,15,0,126,186,129,222
2020-04-12,AC,5,1,1,2,0,15,16,1,125,103,247,224
2020-04-12,AL,9,3,7,0,0,15,16,8,604,546,630,539
2020-04-12,AM,4,14,3,9,2,15,16,41,169,288,332,506
2020-04-12,AP,2,0,0,0,0,15,16,0,91,64,126,57
2020-04-12,BA,14,8,23,7,0,15,16,8,2339,1855,1563,1348
2020-04-12,CE,27,15,14,17,10,15,16,116,1426,1305,2008,1780
2020-04-12,DF,4,13,3,8,2,15,16,30,436,528,798,907
2020-04-12,ES,12,9,13,7,4,15,16,19,682,669,1273,1252
2020-04-12,GO,20,8,14,7,4,15,16,39,1331,1369,1686,1655
2020-04-12,MA,7,2,7,1,0,15,16,2,582,524,577,461
2020-04-12,MG,47,0,57,0,0,15,16,57,4500,4218,5290,5019
2020-04-12,MS,9,3,6,6,0,15,16,2,583,615,834,856
2020-04-12,MT,3,2,2,0,0,15,16,1,243,151,223,217
2020-04-12,PA,8,0,3,4,0,15,16,2,563,550,563,463
2020-04-12,PB,12,4,10,4,1,15,16,8,1087,935,1203,1060
2020-04-12,PE,20,14,22,18,8,15,16,48,2054,2046,2069,2131
2020-04-12,PI,6,2,17,2,0,15,16,3,866,501,604,409
2020-04-12,PR,30,24,21,17,1,15,16,32,1978,1886,2765,2926
2020-04-12,RJ,61,66,48,54,41,15,16,362,3691,3906,5792,6127
2020-04-12,RN,13,2,8,2,0,15,16,11,481,452,845,755
2020-04-12,RO,10,0,5,2,0,15,16,3,248,242,281,306
2020-04-12,RR,2,0,0,0,0,15,16,1,43,56,86,102
2020-04-12,RS,32,17,27,20,2,15,16,22,2914,2871,3405,3395
2020-04-12,SC,17,8,12,3,0,15,16,20,1412,1211,1701,1619
2020-04-12,SE,8,1,5,4,0,15,16,2,416,396,444,471
2020-04-12,SP,206,65,131,65,31,15,16,1136,12178,12291,18348,17952
2020-04-12,TO,2,0,3,1,0,15,16,0,129,187,131,222
2020-04-13,AC,0,2,0,1,0,15,16,1,125,104,247,226
2020-04-13,AL,6,5,6,1,0,15,16,8,610,547,636,544
2020-04-13,AM,9,13,2,12,2,15,16,43,171,300,341,519
2020-04-13,AP,3,0,2,0,0,15,16,0,93,64,129,57
2020-04-13,BA,19,0,23,7,0,15,16,8,2362,1862,1582,1348
2020-04-13,CE,22,16,16,13,13,15,16,129,1442,1318,2030,1796
2020-04-13,DF,12,3,9,3,1,15,16,31,445,531,810,910
2020-04-13,ES,10,4,8,3,0,15,16,19,690,672,1283,1256
2020-04-13,GO,12,8,8,8,0,15,16,39,1339,1377,1698,1663
2020-04-13,MA,6,1,5,3,0,15,16,2,587,527,583,462
2020-04-13,MG,64,0,54,0,0,15,16,57,4554,4218,5354,5019
2020-04-13,MS,2,5,4,3,1,15,16,3,587,618,836,861
2020-04-13,MT,0,0,1,0,0,15,16,1,244,151,223,217
2020-04-13,PA,8,1,5,1,1,15,16,3,568,551,571,464
2020-04-13,PB,15,6,17,12,1,15,16,9,1104,947,1218,1066
2020-04-13,PE,27,14,22,23,5,15,16,53,2076,2069,2096,2145
2020-04-13,PI,7,0,11,0,0,15,16,3,877,501,611,409
2020-04-13,PR,37,16,15,13,2,15,16,34,1993,1899,2802,2942
2020-04-13,RJ,76,66,49,51,38,15,16,400,3740,3957,5868,6193
2020-04-13,RN,10,2,0,0,0,15,16,11,481,452,855,757
2020-04-13,RO,4,1,3,1,1,15,16,4,251,243,285,307
2020-04-13,RR,2,0,1,0,0,15,16,1,44,56,88,102
2020-04-13,RS,44,27,28,24,4,15,16,26,2942,2895,3449,3422
2020-04-13,SC,20,5,15,8,0,15,16,20,1427,1219,1721,1624
2020-04-13,SE,7,1,4,0,0,15,16,2,420,396,451,472
2020-04-13,SP,195,45,113,44,34,15,16,1170,12291,12335,18543,17997
2020-04-13,TO,2,0,0,0,0,15,16,0,129,187,133,222
2020-04-14,AC,2,1,0,1,0,16,16,1,125,105,249,227
2020-04-14,AL,4,6,7,2,0,16,16,8,617,549,640,550
2020-04-14,AM,5,20,2,12,8,16,16,51,173,312,346,539
2020-04-14,AP,0,0,0,0,0,16,16,0,93,64,129,57
2020-04-14,BA,17,1,25,3,0,16,16,8,2387,1865,1599,1349
2020-04-14,CE,23,5,17,12,5,16,16,134,1459,1330,2053,1801
2020-04-14,DF,12,5,9,5,2,16,16,33,454,536,822,915
2020-04-14,ES,14,5,11,4,2,16,16,21,701,676,1297,1261
2020-04-14,GO,12,2,17,4,1,16,16,40,1356,1381,1710,1665
2020-04-14,MA,4,2,8,1,1,16,16,3,595,528,587,464
2020-04-14,MG,48,1,50,1,1,16,16,58,4604,4219,5402,5020
2020-04-14,MS,11,4,11,4,0,16,16,3,598,622,847,865
2020-04-14,MT,2,0,5,1,0,16,16,1,249,152,225,217
2020-04-14,PA,4,0,11,1,1,16,16,4,579,552,575,464
2020-04-14,PB,17,7,5,7,2,16,16,11,1109,954,1235,1073
2020-04-14,PE,18,13,20,12,7,16,16,60,2096,2081,2114,2158
2020-04-14,PI,14,0,13,0,0,16,16,3,890,501,625,409
2020-04-14,PR,35,12,24,7,1,16,16,35,2017,1906,2837,2954
2020-04-14,RJ,75,70,51,43,30,16,16,430,3791,4000,5943,6263
2020-04-14,RN,12,0,4,0,0,16,16,11,485,452,867,757
2020-04-14,RO,2,0,6,3,1,16,16,5,257,246,287,307
2020-04-14,RR,3,1,1,1,0,16,16,1,45,57,91,103
2020-04-14,RS,28,22,21,11,0,16,16,26,2963,2906,3477,3444
2020-04-14,SC,21,5,21,5,1,16,16,21,1448,1224,1742,1629
2020-04-14,SE,2,1,1,0,0,16,16,2,421,396,453,473
2020-04-14,SP,190,27,138,36,16,16,16,1186,12429,12371,18733,18024
2020-04-14,TO,2,1,2,1,1,16,16,1,131,188,135,223
2020-04-15,AC,2,1,0,0,0,16,16,1,125,105,251,228
2020-04-15,AL,4,1,7,1,0,16,16,8,624,550,644,551
2020-04-15,AM,4,11,1,7,7,16,16,58,174,319,350,550
2020-04-15,AP,1,0,0,0,0,16,16,0,93,64,130,57
2020-04-15,BA,11,3,18,5,1,16,16,9,2405,1870,1610,1352
2020-04-15,CE,22,7,20,7,4,16,16,138,1479,1337,2075,1808
2020-04-15,DF,6,7,4,3,2,16,16,35,458,539,828,922
2020-04-15,ES,17,6,5,6,1,16,16,22,706,682,1314,1267
2020-04-15,GO,20,4,14,2,0,16,16,40,1370,1383,1730,1669
2020-04-15,MA,6,0,7,1,0,16,16,3,602,529,593,464
2020-04-15,MG,57,0,48,0,0,16,16,58,4652,4219,5459,5020
2020-04-15,MS,12,1,6,2,0,16,16,3,604,624,859,866
2020-04-15,MT,4,0,1,1,0,16,16,1,250,153,229,217
2020-04-15,PA,11,0,9,1,0,16,16,4,588,553,586,464
2020-04-15,PB,11,3,13,1,0,16,16,11,1122,955,1246,1076
2020-04-15,PE,21,6,29,6,5,16,16,65,2125,2087,2135,2164
2020-04-15,PI,7,0,8,0,0,16,16,3,898,501,632,409
2020-04-15,PR,32,4,19,0,1,16,16,36,2036,1906,2869,2958
2020-04-15,RJ,70,29,40,30,22,16,16,452,3831,4030,6013,6292
2020-04-15,RN,14,0,6,0,0,16,16,11,491,452,881,757
2020-04-15,RO,1,3,6,2,0,16,16,5,263,248,288,310
2020-04-15,RR,0,0,1,0,0,16,16,1,46,57,91,103
2020-04-15,RS,42,18,33,21,1,16,16,27,2996,2927,3519,3462
2020-04-15,SC,22,1,16,1,0,16,16,21,1464,1225,1764,1630
2020-04-15,SE,5,0,7,1,0,16,16,2,428,397,458,473
2020-04-15,SP,174,17,131,13,6,16,16,1192,12560,12384,18907,18041
2020-04-15,TO,1,1,2,0,0,16,16,1,133,188,136,224
2020-04-16,AC,2,0,0,0,0,16,16,1,125,105,253,228
2020-04-16,AL,6,0,6,0,0,16,16,8,630,550,650,551
2020-04-16,AM,4,5,1,8,1,16,16,59,175,327,354,555
2020-04-16,AP,1,0,1,0,0,16,16,0,94,64,131,57
2020-04-16,BA,18,1,25,2,1,16,16,10,2430,1872,1628,1353
2020-04-16,CE,21,0,17,0,0,16,16,138,1496,1337,2096,1808
2020-04-16,DF,8,0,5,1,0,16,16,35,463,540,836,922
2020-04-16,ES,22,1,7,2,1,16,16,23,713,684,1336,1268
2020-04-16,GO,19,2,12,2,0,16,16,40,1382,1385,1749,1671
2020-04-16,MA,8,0,12,0,0,16,16,3,614,529,601,464
2020-04-16,MG,49,0,45,0,0,16,16,58,4697,4219,5508,5020
2020-04-16,MS,12,0,7,0,0,16,16,3,611,624,871,866
2020-04-16,MT,4,0,3,0,0,16,16,1,253,153,233,217
2020-04-16,PA,7,1,5,2,0,16,16,4,593,555,593,465
2020-04-16,PB,19,0,12,0,0,16,16,11,1134,955,1265,1076
2020-04-16,PE,20,2,23,5,0,16,16,65,2148,2092,2155,2166
2020-04-16,PI,7,0,6,0,0,16,16,3,904,501,639,409
2020-04-16,PR,28,0,25,0,0,16,16,36,2061,1906,2897,2958
2020-04-16,RJ,81,5,50,3,1,16,16,453,3881,4033,6094,6297
2020-04-16,RN,15,0,5,0,0,16,16,11,496,452,896,757
2020-04-16,RO,2,0,5,0,0,16,16,5,268,248,290,310
2020-04-16,RR,0,0,0,0,0,16,16,1,46,57,91,103
2020-04-16,RS,36,7,33,3,1,16,16,28,3029,2930,3555,3469
2020-04-16,SC,19,2,14,0,0,16,16,21,1478,1225,1783,1632
2020-04-16,SE,7,0,7,0,0,16,16,2,435,397,465,473
2020-04-16,SP,202,4,120,4,0,16,16,1192,12680,12388,19109,18045
2020-04-16,TO,1,0,3,0,0,16,16,1,136,188,137,224
2020-04-17,AC,1,0,1,0,0,16,16,1,126,105,254,228
2020-04-17,AL,4,0,8,0,0,16,16,8,638,550,654,551
2020-04-17,AM,7,0,3,0,0,16,16,59,178,327,361,555
2020-04-17,AP,1,0,0,0,0,16,16,0,94,64,132,57
2020-04-17,BA,20,0,31,0,0,16,16,10,2461,1872,1648,1353
2020-04-17,CE,26,0,27,0,0,16,16,138,1523,1337,2122,1808
2020-04-17,DF,6,0,4,0,0,16,16,35,467,540,842,922
2020-04-17,ES,17,0,9,0,0,16,16,23,722,684,1353,1268
2020-04-17,GO,16,0,12,0,0,16,16,40,1394,1385,1765,1671
2020-04-17,MA,14,0,5,0,0,16,16,3,619,529,615,464
2020-04-17,MG,54,0,38,0,0,16,16,58,4735,4219,5562,5020
2020-04-17,MS,14,0,1,0,0,16,16,3,612,624,885,866
2020-04-17,MT,5,0,1,0,0,16,16,1,254,153,238,217
2020-04-17,PA,5,0,7,0,0,16,16,4,600,555,598,465
2020-04-17,PB,14,0,15,0,0,16,16,11,1149,955,1279,1076
2020-04-17,PE,23,0,14,0,0,16,16,65,2162,2092,2178,2166
2020-04-17,PI,11,0,8,0,0,16,16,3,912,501,650,409
2020-04-17,PR,31,0,20,0,0,16,16,36,2081,1906,2928,2958
2020-04-17,RJ,68,0,42,0,0,16,16,453,3923,4033,6162,6297
2020-04-17,RN,10,0,6,0,0,16,16,11,502,452,906,757
2020-04-17,RO,0,0,3,0,0,16,16,5,271,248,290,310
2020-04-17,RR,1,0,0,0,0,16,16,1,46,57,92,103
2020-04-17,RS,29,0,21,0,0,16,16,28,3050,2930,3584,3469
2020-04-17,SC,17,0,14,0,0,16,16,21,1492,1225,1800,1632
2020-04-17,SE,4,0,2,0,0,16,16,2,437,397,469,473
2020-04-17,SP,188,0,113,0,0,16,16,1192,12793,12388,19297,18045
2020-04-17,TO,1,0,1,0,0,16,16,1,137,188,138,224
